""	"x.MAT"	"x.MAP"	"x.pH"	"x.TC"	"x.CN"	"x.tree"	"x.soil"	"x.dist"	"y.MAT"	"y.MAP"	"y.pH"	"y.TC"	"y.CN"	"y.tree"	"y.soil"	"y.dist"
"62"	0.306532663316583	0.306532663316583	0.306532663316583	0.306532663316583	0.306532663316583	0.306532663316583	0.306532663316583	0.306532663316583	0.27353730035031	0.0167319910295685	0.588577190662894	1.59957538101241e-05	0.177385423895507	0.336173404565685	0.00402785282911561	0.75051872424416
"63"	0.311557788944724	0.311557788944724	0.311557788944724	0.311557788944724	0.311557788944724	0.311557788944724	0.311557788944724	0.311557788944724	0.276828852023572	0.0172850775376677	0.595328090977097	2.75714695177004e-05	0.179903966274657	0.336354719719301	0.00402785282911561	0.751668364078934
"64"	0.316582914572864	0.316582914572864	0.316582914572864	0.316582914572864	0.316582914572864	0.316582914572864	0.316582914572864	0.316582914572864	0.280081930588276	0.0178471573223213	0.601985510449684	4.22791139578561e-05	0.182404324232298	0.336538983086798	0.00402785282911561	0.752809703265081
"65"	0.321608040201005	0.321608040201005	0.321608040201005	0.321608040201005	0.321608040201005	0.321608040201005	0.321608040201005	0.321608040201005	0.283296536044424	0.0184182303835294	0.608549449080654	6.01186871305913e-05	0.184886497768428	0.336726194668174	0.00402785282911561	0.753942741802602
"66"	0.326633165829146	0.326633165829146	0.326633165829146	0.326633165829146	0.326633165829146	0.326633165829146	0.326633165829146	0.326633165829146	0.286472668392014	0.0189982967212919	0.615019906870008	8.10901890359059e-05	0.187350486883048	0.33691635446343	0.00402785282911561	0.755067479691496
"67"	0.331658291457286	0.331658291457286	0.331658291457286	0.331658291457286	0.331658291457286	0.331658291457286	0.331658291457286	0.331658291457286	0.289610327631047	0.0195873563356089	0.621396883817746	0.0001051936196738	0.189796291576159	0.337109462472566	0.00402785282911561	0.756183916931764
"68"	0.336683417085427	0.336683417085427	0.336683417085427	0.336683417085427	0.336683417085427	0.336683417085427	0.336683417085427	0.336683417085427	0.292709513761524	0.0201854092264803	0.627680379923867	0.000132428979044273	0.192223911847759	0.337305518695581	0.00402785282911561	0.757292053523405
"69"	0.341708542713568	0.341708542713568	0.341708542713568	0.341708542713568	0.341708542713568	0.341708542713568	0.341708542713568	0.341708542713568	0.295770226783443	0.0207924553939062	0.633870395188372	0.000162796267147326	0.194633347697849	0.337504523132477	0.00402785282911561	0.758391889466419
"70"	0.346733668341709	0.346733668341709	0.346733668341709	0.346733668341709	0.346733668341709	0.346733668341709	0.346733668341709	0.346733668341709	0.298792466696805	0.0214084948378865	0.63996692961126	0.000196295483982959	0.197024599126428	0.337706475783253	0.00402785282911561	0.759483424760807
"71"	0.351758793969849	0.351758793969849	0.351758793969849	0.351758793969849	0.351758793969849	0.351758793969849	0.351758793969849	0.351758793969849	0.301776233501611	0.0220335275584214	0.645969983192533	0.00023292662955117	0.199397666133498	0.337911376647909	0.00402785282911561	0.760566659406569
"72"	0.35678391959799	0.35678391959799	0.35678391959799	0.35678391959799	0.35678391959799	0.35678391959799	0.35678391959799	0.35678391959799	0.304721527197859	0.0226675535555106	0.651879555932189	0.000272689703851962	0.201752548719058	0.338119225726444	0.00402785282911561	0.761641593403704
"73"	0.361809045226131	0.361809045226131	0.361809045226131	0.361809045226131	0.361809045226131	0.361809045226131	0.361809045226131	0.361809045226131	0.30762834778555	0.0233105728291543	0.657695647830228	0.000315584706885332	0.204089246883107	0.33833002301886	0.00402785282911561	0.762708226752212
"74"	0.366834170854271	0.366834170854271	0.366834170854271	0.366834170854271	0.366834170854271	0.366834170854271	0.366834170854271	0.366834170854271	0.310496695264684	0.0239625853793525	0.663418258886651	0.000361611638651282	0.206407760625647	0.338543768525155	0.00402785282911561	0.763766559452094
"75"	0.371859296482412	0.371859296482412	0.371859296482412	0.371859296482412	0.371859296482412	0.371859296482412	0.371859296482412	0.371859296482412	0.313326569635261	0.0246235912061052	0.669047389101458	0.000410770499149812	0.208708089946676	0.338760462245331	0.00402785282911561	0.76481659150335
"76"	0.376884422110553	0.376884422110553	0.376884422110553	0.376884422110553	0.376884422110553	0.376884422110553	0.376884422110553	0.376884422110553	0.316117970897282	0.0252935903094123	0.674583038474649	0.000463061288380921	0.210990234846195	0.338980104179386	0.00402785282911561	0.765858322905979
"77"	0.381909547738693	0.381909547738693	0.381909547738693	0.381909547738693	0.381909547738693	0.381909547738693	0.381909547738693	0.381909547738693	0.318870899050745	0.0259725826892738	0.680025207006223	0.000518484006344609	0.213254195324204	0.339202694327321	0.00402785282911561	0.766891753659981
"78"	0.386934673366834	0.386934673366834	0.386934673366834	0.386934673366834	0.386934673366834	0.386934673366834	0.386934673366834	0.386934673366834	0.321585354095651	0.0266605677731195	0.685373894696181	0.000577038653040877	0.215499971380703	0.339428232689136	0.00402785282911561	0.767916883765357
"79"	0.391959798994975	0.391959798994975	0.391959798994975	0.391959798994975	0.391959798994975	0.391959798994975	0.391959798994975	0.391959798994975	0.324261336032	0.0273501062248688	0.690629101544523	0.000638725228469724	0.217727563015692	0.339656719264832	0.00402785282911561	0.768933713222106
"80"	0.396984924623116	0.396984924623116	0.396984924623116	0.396984924623116	0.396984924623116	0.396984924623116	0.396984924623116	0.396984924623116	0.326898844859791	0.0280340157912977	0.695790827551248	0.000703543732631151	0.21993697022917	0.339888154054407	0.00402785282911561	0.769942242030229
"81"	0.402010050251256	0.402010050251256	0.402010050251256	0.402010050251256	0.402010050251256	0.402010050251256	0.402010050251256	0.402010050251256	0.329497880579026	0.0287122964724062	0.700859072716357	0.000771494165525157	0.222128193021139	0.340122537057862	0.00402785282911561	0.770942470189725
"82"	0.407035175879397	0.407035175879397	0.407035175879397	0.407035175879397	0.407035175879397	0.407035175879397	0.407035175879397	0.407035175879397	0.332058443189704	0.0293849482681943	0.705833837039849	0.000842576527151742	0.224301231391597	0.340359868275197	0.00402785282911561	0.771934397700595
"83"	0.412060301507538	0.412060301507538	0.412060301507538	0.412060301507538	0.412060301507538	0.412060301507538	0.412060301507538	0.412060301507538	0.33458585502629	0.030051971178662	0.710715120521725	0.000916790817510907	0.226456085340546	0.340600147706412	0.00402785282911561	0.772918024562838
